library	chr	arm	raw_frag_cnt	z_frag_cnt
lib158	chr12	p	353363	3.58647985337444
lib158	chr12	q	1249922	3.51870522193632
lib158	chr13	q	1220705	3.6252950031411
lib158	chr14	q	1173877	3.5443802955501
lib158	chr15	q	911985	3.49990450003761
lib158	chr16	p	215837	3.38831392904842
lib158	chr16	q	580636	3.42429334648953
lib158	chr17	p	191160	3.40044851509317
lib158	chr17	q	619569	3.37236887880863
lib158	chr18	p	211016	3.49730496967959
lib158	chr18	q	690103	3.59361682097247
lib158	chr19	p	152898	3.10126247603868
lib158	chr19	q	285709	3.26215888320805
lib158	chr2	p	1132112	3.55662022742142
lib158	chr2	q	1823736	3.59287221963745
lib158	chr20	p	297279	3.54510190112
lib158	chr20	q	413272	3.32728514602484
lib158	chr21	q	402658	3.57047656794662
lib158	chr22	q	307714	3.25272683957289
lib158	chr3	p	1192690	3.54850376621734
lib158	chr3	q	1396695	3.58238776310441
lib158	chr4	p	548568	3.60816401254193
lib158	chr4	q	1820053	3.61179487224793
lib158	chr5	p	536288	3.57276115060285
lib158	chr5	q	1676880	3.58359802427872
lib158	chr6	p	644061	3.48303026040533
lib158	chr6	q	1433979	3.59876102831931
lib158	chr7	p	697012	3.57140656423834
lib158	chr7	q	1138013	3.60122739864434
lib158	chr8	p	420419	3.49366228583196
lib158	chr8	q	1331292	3.58899721332127
lib158	chr9	p	416599	3.5878122934754
lib158	chr9	q	888278	3.50495881613436
lib159	chr1	p	4801	-2.71126926576593
lib159	chr1	q	4209	-2.7223163574935
lib159	chr10	p	1356	-2.70513788486235
lib159	chr10	q	3423	-2.72931332324358
lib159	chr11	p	1963	-2.76366598864847
lib159	chr11	q	3094	-2.73148466187605
lib159	chr12	p	1144	-2.74525962181035
lib159	chr12	q	3950	-2.7485874167821
lib159	chr13	q	3992	-2.83382383665806
lib159	chr14	q	3795	-2.76548114229984
lib159	chr15	q	2876	-2.7142423950681
lib159	chr16	p	618	-2.66883741050522
lib159	chr16	q	1790	-2.71826678692697
lib159	chr17	p	529	-2.64732776778901
lib159	chr17	q	1845	-2.6370791666235
lib159	chr18	p	666	-2.76130134657777
lib159	chr18	q	2220	-2.82280618653547
lib159	chr19	p	456	-2.54702842403212
lib159	chr19	q	875	-2.63659866281973
lib159	chr2	p	3662	-2.73714576526636
lib159	chr2	q	5879	-2.76676264510663
lib159	chr20	p	951	-2.77310319836998
lib159	chr20	q	1330	-2.62580217093518
lib159	chr21	q	1339	-2.79176860324443
lib159	chr22	q	920	-2.57413700430863
lib159	chr3	p	3756	-2.76396714426265
lib159	chr3	q	4487	-2.77113917506638
lib159	chr4	p	1778	-2.79423740694867
lib159	chr4	q	5683	-2.80867129764407
lib159	chr5	p	1818	-2.82595092700536
lib159	chr5	q	5152	-2.7719807849617
lib159	chr6	p	2054	-2.68743461965179
lib159	chr6	q	4574	-2.79806474692683
lib159	chr7	p	2342	-2.77116754026308
lib159	chr7	q	3747	-2.78693539500815
lib159	chr8	p	1310	-2.73721295871937
lib159	chr8	q	4680	-2.78039087995665
lib159	chr9	p	1300	-2.81927782352234
lib159	chr9	q	2883	-2.7014584227305
lib160	chr1	p	829263	0.691410671715541
lib160	chr1	q	743669	0.779396012766895
lib160	chr10	p	226681	0.507691575038484
lib160	chr10	q	592846	0.610191949915161
lib160	chr11	p	350609	0.716615247542145
lib160	chr11	q	514223	0.637485990476456
lib160	chr12	p	193343	0.709846421279437
lib160	chr12	q	682793	0.666022010031283
lib160	chr13	q	674054	0.723309265423947
lib160	chr14	q	671740	0.8365231600522
lib160	chr15	q	503390	0.706983793493382
lib160	chr16	p	113736	0.514770194899641
lib160	chr16	q	313274	0.587118757064187
lib160	chr17	p	97268	0.421720969455927
lib160	chr17	q	322103	0.478509368278827
lib160	chr18	p	118907	0.756758408309737
lib160	chr18	q	405471	0.938631433235019
lib160	chr19	p	79841	0.394349759815641
lib160	chr19	q	154841	0.55195363196149
lib160	chr2	p	625869	0.733123415479162
lib160	chr2	q	1008594	0.74115974559949
lib160	chr20	p	163944	0.702178259275502
lib160	chr20	q	224359	0.597251344400174
lib160	chr21	q	229542	0.826010357635347
lib160	chr22	q	160182	0.450687436535253
lib160	chr3	p	675792	0.804109553683015
lib160	chr3	q	801979	0.868321957879059
lib160	chr4	p	308634	0.798760434963596
lib160	chr4	q	1042372	0.859834383776572
lib160	chr5	p	311728	0.884313185052493
lib160	chr5	q	951775	0.826892404420541
lib160	chr6	p	349762	0.654460410332152
lib160	chr6	q	812590	0.817941616288134
lib160	chr7	p	408497	0.937166179940433
lib160	chr7	q	660594	0.912413405469212
lib160	chr8	p	233188	0.710107165534874
lib160	chr8	q	797545	1.02634755643379
lib160	chr9	p	248320	0.991661766269068
lib160	chr9	q	489164	0.707260602486995
lib161	chr1	p	181481	-1.9820840621371
lib161	chr1	q	161224	-1.9787719226134
lib161	chr10	p	51838	-1.98533290629932
lib161	chr10	q	132146	-2.0000049364368
lib161	chr11	p	78116	-2.00348558508834
lib161	chr11	q	114030	-2.00027956827076
lib161	chr12	p	42856	-1.99541501663883
lib161	chr12	q	150273	-2.01257644641102
lib161	chr13	q	152209	-2.04698978698611
lib161	chr14	q	141846	-2.02101820606407
lib161	chr15	q	107697	-1.99774625248028
lib161	chr16	p	24507	-1.99650230835068
lib161	chr16	q	67965	-2.01603524895515
lib161	chr17	p	21435	-1.98408406151912
lib161	chr17	q	70321	-1.97091925643867
lib161	chr18	p	25175	-2.03207775634648
lib161	chr18	q	85840	-2.04281701412124
lib161	chr19	p	16504	-1.95241688413933
lib161	chr19	q	31701	-1.99820893366572
lib161	chr2	p	139222	-1.98107955234709
lib161	chr2	q	225936	-1.99690991772984
lib161	chr20	p	35604	-2.03424368690759
lib161	chr20	q	46536	-1.97251781233495
lib161	chr21	q	49008	-2.03605590320903
lib161	chr22	q	33902	-1.94771789800636
lib161	chr3	p	146488	-2.00615249854251
lib161	chr3	q	173669	-1.99905454801811
lib161	chr4	p	68406	-2.01408560867544
lib161	chr4	q	233045	-2.00411102089843
lib161	chr5	p	67777	-2.03628518350814
lib161	chr5	q	206679	-2.00581503868611
lib161	chr6	p	77464	-1.96265318174674
lib161	chr6	q	179142	-2.01684383197749
lib161	chr7	p	85186	-2.01477355590602
lib161	chr7	q	139685	-2.02133537363439
lib161	chr8	p	50975	-1.99884556737096
lib161	chr8	q	165050	-2.01041535695597
lib161	chr9	p	52708	-2.02617288290216
lib161	chr9	q	104493	-1.98919547157191
lib162	chr1	p	539937	-0.502681688625825
lib162	chr1	q	476348	-0.486502416533377
lib162	chr10	p	155297	-0.510147626850169
lib162	chr10	q	396095	-0.504543990146994
lib162	chr11	p	231087	-0.476486563211382
lib162	chr11	q	341739	-0.499396350381468
lib162	chr12	p	128410	-0.457435410030556
lib162	chr12	q	450843	-0.500696445560606
lib162	chr13	q	450396	-0.464015602044225
lib162	chr14	q	425650	-0.490558019933898
lib162	chr15	q	323326	-0.523830274479013
lib162	chr16	p	75794	-0.553074354723506
lib162	chr16	q	207960	-0.530445461900141
lib162	chr17	p	66450	-0.555981342790576
lib162	chr17	q	216256	-0.551209482316025
lib162	chr18	p	75977	-0.520550691556812
lib162	chr18	q	254826	-0.46655236105272
lib162	chr19	p	51682	-0.648999339875346
lib162	chr19	q	98691	-0.610882392563181
lib162	chr2	p	406706	-0.489226388460253
lib162	chr2	q	663174	-0.467265930886559
lib162	chr20	p	107952	-0.491664171850286
lib162	chr20	q	144009	-0.563908639087154
lib162	chr21	q	146450	-0.491275083035557
lib162	chr22	q	105136	-0.594787856822187
lib162	chr3	p	433815	-0.48063188150617
lib162	chr3	q	508492	-0.47104511981546
lib162	chr4	p	200856	-0.463219521125318
lib162	chr4	q	679657	-0.423696200840886
lib162	chr5	p	200173	-0.451231047210466
lib162	chr5	q	609863	-0.472989311878408
lib162	chr6	p	228889	-0.507275523150105
lib162	chr6	q	528243	-0.454558632916196
lib162	chr7	p	253038	-0.482227528887767
lib162	chr7	q	415477	-0.468080499392361
lib162	chr8	p	152412	-0.490786107465416
lib162	chr8	q	485653	-0.47112208140202
lib162	chr9	p	155259	-0.444051330506813
lib162	chr9	q	314436	-0.517542870891981
lib164	chr1	p	1112455	1.86018708209619
lib164	chr1	q	974451	1.87226403028432
lib164	chr10	p	319851	1.83616964351274
lib164	chr10	q	811331	1.84806663347194
lib164	chr11	p	467009	1.87855238691155
lib164	chr11	q	699898	1.86131329410343
lib164	chr12	p	258891	1.88818393038432
lib164	chr12	q	928598	1.90243171029757
lib164	chr13	q	903029	1.93886029211883
lib164	chr14	q	869419	1.90253998551635
lib164	chr15	q	667114	1.82610700782113
lib164	chr16	p	159661	1.80728932782471
lib164	chr16	q	431323	1.83982341631671
lib164	chr17	p	141526	1.8258078321792
lib164	chr17	q	457675	1.79740403712013
lib164	chr18	p	155904	1.85754118883065
lib164	chr18	q	507601	1.89127785967205
lib164	chr19	p	119465	1.86250078528372
lib164	chr19	q	219864	1.89854467065548
lib164	chr2	p	829601	1.86940905792878
lib164	chr2	q	1344110	1.9149370291149
lib164	chr20	p	216048	1.81312207323782
lib164	chr20	q	304795	1.75965413757736
lib164	chr21	q	298586	1.92058812644199
lib164	chr22	q	227719	1.73340125565892
lib164	chr3	p	877104	1.87294612823682
lib164	chr3	q	1032203	1.91897989535207
lib164	chr4	p	404151	1.91717550543943
lib164	chr4	q	1350953	1.95180232370693
lib164	chr5	p	403672	1.98507315897733
lib164	chr5	q	1237715	1.91397966066929
lib164	chr6	p	467770	1.78866022367652
lib164	chr6	q	1061057	1.92987288132364
lib164	chr7	p	514868	1.90836970113743
lib164	chr7	q	842685	1.93794617402524
lib164	chr8	p	312803	1.89373990211403
lib164	chr8	q	982323	1.91351184644451
lib164	chr9	p	310190	1.94617084415909
lib164	chr9	q	650179	1.83593906996854
lib166	chr1	p	458735	-0.837814679938184
lib166	chr1	q	400603	-0.845192816940936
lib166	chr10	p	131069	-0.855606107509117
lib166	chr10	q	334897	-0.851274680511586
lib166	chr11	p	193819	-0.848506093366186
lib166	chr11	q	289735	-0.84216686390142
lib166	chr12	p	106461	-0.852006258681057
lib166	chr12	q	378576	-0.864202557353058
lib166	chr13	q	367524	-0.903955091876122
lib166	chr14	q	356842	-0.861616583193207
lib166	chr15	q	275805	-0.848656532499029
lib166	chr16	p	66534	-0.813688990997565
lib166	chr16	q	178359	-0.844563418160117
lib166	chr17	p	57916	-0.826722842326939
lib166	chr17	q	189886	-0.807746616955517
lib166	chr18	p	64933	-0.849146118971817
lib166	chr18	q	209425	-0.890043014207207
lib166	chr19	p	47772	-0.793872914213631
lib166	chr19	q	88999	-0.811598452219336
lib166	chr2	p	340547	-0.858218602834156
lib166	chr2	q	548198	-0.869500748151512
lib166	chr20	p	90783	-0.85773576600657
lib166	chr20	q	125585	-0.830158938225555
lib166	chr21	q	121397	-0.888448723640286
lib166	chr22	q	94816	-0.790793107475255
lib166	chr3	p	362880	-0.857250873001828
lib166	chr3	q	423213	-0.860227213123548
lib166	chr4	p	165549	-0.876631593251645
lib166	chr4	q	550724	-0.879948213761451
lib166	chr5	p	163819	-0.886463668067331
lib166	chr5	q	506616	-0.865513960216922
lib166	chr6	p	193210	-0.850193928176153
lib166	chr6	q	433765	-0.877363440226724
lib166	chr7	p	209693	-0.877982167147105
lib166	chr7	q	345787	-0.860573146698762
lib166	chr8	p	127019	-0.868302732221486
lib166	chr8	q	402593	-0.869913419809681
lib166	chr9	p	127442	-0.873202437984862
lib166	chr9	q	268684	-0.838253967648282
lib167	chr1	p	144906	-2.1330346441086
lib167	chr1	q	130127	-2.12603174677967
lib167	chr10	p	41801	-2.12844693842636
lib167	chr10	q	107004	-2.14245245134164
lib167	chr11	p	63322	-2.15116340329995
lib167	chr11	q	92607	-2.14148356625434
lib167	chr12	p	35339	-2.13054595970256
lib167	chr12	q	124374	-2.14284952802936
lib167	chr13	q	127729	-2.17694584827442
lib167	chr14	q	116566	-2.15734480295971
lib167	chr15	q	86641	-2.14167297306422
lib167	chr16	p	19457	-2.13863016074636
lib167	chr16	q	55090	-2.15266133208907
lib167	chr17	p	17027	-2.12392804206239
lib167	chr17	q	56369	-2.10664948406439
lib167	chr18	p	20057	-2.18435513750457
lib167	chr18	q	70607	-2.18490712490079
lib167	chr19	p	13805	-2.0524204077043
lib167	chr19	q	26232	-2.11146895535985
lib167	chr2	p	111372	-2.13640888275283
lib167	chr2	q	183875	-2.14405713670581
lib167	chr20	p	28719	-2.1810433214679
lib167	chr20	q	37173	-2.10782510449913
lib167	chr21	q	40741	-2.16711543647368
lib167	chr22	q	26810	-2.0824145295598
lib167	chr3	p	118637	-2.1540233032531
lib167	chr3	q	142722	-2.14028531106183
lib167	chr4	p	55906	-2.16044896159636
lib167	chr4	q	193470	-2.14415409296944
lib167	chr5	p	55838	-2.17921972332247
lib167	chr5	q	170371	-2.14385086473311
lib167	chr6	p	61627	-2.11486593379689
lib167	chr6	q	148397	-2.15443283471635
lib167	chr7	p	70119	-2.15234040639982
lib167	chr7	q	115602	-2.1569703345338
lib167	chr8	p	40754	-2.15080072909395
lib167	chr8	q	135614	-2.15174477951037
lib167	chr9	p	43958	-2.16116487306763
lib167	chr9	q	84315	-2.13063865460978
lib168	chr1	p	262869	-1.6461834205651
lib168	chr1	q	235412	-1.62745469473782
lib168	chr10	p	76378	-1.63542572801921
lib168	chr10	q	194551	-1.64643572286442
lib168	chr11	p	116421	-1.62111443282421
lib168	chr11	q	170059	-1.63097933940357
lib168	chr12	p	64826	-1.60046665703923
lib168	chr12	q	225501	-1.63417637752865
lib168	chr13	q	228412	-1.64245376826254
lib168	chr14	q	214383	-1.62985039122945
lib168	chr15	q	161321	-1.63120339226973
lib168	chr16	p	36681	-1.65387567962494
lib168	chr16	q	103275	-1.64133489979331
lib168	chr17	p	32152	-1.64408679757124
lib168	chr17	q	106675	-1.6172540690028
lib168	chr18	p	38100	-1.64751637466059
lib168	chr18	q	129096	-1.63933445442321
lib168	chr19	p	25740	-1.61020401135458
lib168	chr19	q	49312	-1.63349468205568
lib168	chr2	p	201313	-1.63477601718649
lib168	chr2	q	327547	-1.64143153948474
lib168	chr20	p	54204	-1.63766079615642
lib168	chr20	q	70572	-1.62516695529573
lib168	chr21	q	75441	-1.61700465816433
lib168	chr22	q	51141	-1.62030176273424
lib168	chr3	p	213982	-1.64780299248756
lib168	chr3	q	254886	-1.6284099336089
lib168	chr4	p	100033	-1.64376290764903
lib168	chr4	q	340071	-1.62538076615499
lib168	chr5	p	100808	-1.64083575017142
lib168	chr5	q	302893	-1.6400284636259
lib168	chr6	p	112867	-1.6223874710167
lib168	chr6	q	264414	-1.63523741006992
lib168	chr7	p	126746	-1.63531657664525
lib168	chr7	q	207112	-1.64158789580502
lib168	chr8	p	75662	-1.63182501385806
lib168	chr8	q	243294	-1.63474681033463
lib168	chr9	p	78271	-1.63179571209074
lib168	chr9	q	154863	-1.63611324689069
lib169	chr1	p	210649	-1.8617032945378
lib169	chr1	q	186012	-1.86138836402468
lib169	chr10	p	60993	-1.85479500013981
lib169	chr10	q	154993	-1.87056024734958
lib169	chr11	p	90445	-1.88041408172678
lib169	chr11	q	133461	-1.87220530767146
lib169	chr12	p	49937	-1.86812191994676
lib169	chr12	q	177657	-1.87483375105457
lib169	chr13	q	179156	-1.90393725497892
lib169	chr14	q	167129	-1.88467543117038
lib169	chr15	q	126098	-1.8719675867572
lib169	chr16	p	29351	-1.86017214656758
lib169	chr16	q	80779	-1.88005648163258
lib169	chr17	p	25195	-1.86479790751669
lib169	chr17	q	83836	-1.83944032679693
lib169	chr18	p	29752	-1.89589690961717
lib169	chr18	q	100302	-1.90791862364702
lib169	chr19	p	20080	-1.81991869952713
lib169	chr19	q	38350	-1.86051175241791
lib169	chr2	p	158986	-1.87084871262935
lib169	chr2	q	261075	-1.87397879085229
lib169	chr20	p	42018	-1.89748655458081
lib169	chr20	q	55475	-1.84333786096727
lib169	chr21	q	57683	-1.89852820863169
lib169	chr22	q	40596	-1.82058038367771
lib169	chr3	p	169435	-1.8843187634632
lib169	chr3	q	200961	-1.87450386507666
lib169	chr4	p	79221	-1.88745203572825
lib169	chr4	q	269369	-1.87557218198732
lib169	chr5	p	79171	-1.89987542166506
lib169	chr5	q	240078	-1.87883865457948
lib169	chr6	p	88753	-1.85415221831337
lib169	chr6	q	208788	-1.88417303753298
lib169	chr7	p	99786	-1.88147057474127
lib169	chr7	q	164189	-1.88332934938993
lib169	chr8	p	59281	-1.87536062722116
lib169	chr8	q	191105	-1.88531894084459
lib169	chr9	p	61826	-1.88550351532173
lib169	chr9	q	122454	-1.86329295345598
lib170	chr1	p	398586	-1.08605874159242
lib170	chr1	q	357250	-1.05049092148736
lib170	chr10	p	112189	-1.1248093481745
lib170	chr10	q	294091	-1.08247002269626
lib170	chr11	p	177235	-1.01405218889284
lib170	chr11	q	257397	-1.05531417691981
lib170	chr12	p	98209	-1.00035008496307
lib170	chr12	q	338781	-1.06437311540557
lib170	chr13	q	353813	-0.976742165255371
lib170	chr14	q	321964	-1.04970198851465
lib170	chr15	q	237499	-1.11049434398689
lib170	chr16	p	52310	-1.2140110845572
lib170	chr16	q	151009	-1.13479435980771
lib170	chr17	p	45555	-1.21887607360992
lib170	chr17	q	153222	-1.16442759929994
lib170	chr18	p	56057	-1.11323639547812
lib170	chr18	q	197653	-0.999849669764014
lib170	chr19	p	34603	-1.28181155883278
lib170	chr19	q	68866	-1.22854195501106
lib170	chr2	p	306582	-1.04765345767189
lib170	chr2	q	509107	-1.00625764734529
lib170	chr20	p	82063	-1.04366064812217
lib170	chr20	q	102177	-1.16843439427374
lib170	chr21	q	113737	-1.00988528161866
lib170	chr22	q	72560	-1.21349590384489
lib170	chr3	p	327600	-1.04456486496583
lib170	chr3	q	394348	-0.991956491414076
lib170	chr4	p	155545	-0.993769111861319
lib170	chr4	q	532091	-0.945884349248479
lib170	chr5	p	156217	-0.97747534171408
lib170	chr5	q	467917	-1.01263989478211
lib170	chr6	p	169736	-1.07580750029369
lib170	chr6	q	410589	-0.98107990558616
lib170	chr7	p	194070	-1.02062548733457
lib170	chr7	q	314677	-1.03578402713644
lib170	chr8	p	112922	-1.07788221708686
lib170	chr8	q	375802	-0.998543551609339
lib170	chr9	p	122314	-0.952315458049837
lib170	chr9	q	231446	-1.09928386406835
lib171	chr1	p	1535811	3.60744161609825
lib171	chr1	q	1370287	3.7467451621838
lib171	chr10	p	435823	3.48977336313381
lib171	chr10	q	1118860	3.59043962731377
lib171	chr11	p	659046	3.795519074481
lib171	chr11	q	965693	3.61323023589706
lib171	chr12	p	366945	3.83063955387884
lib171	chr12	q	1290327	3.72194410617081
lib171	chr13	q	1286863	3.97650550570287
lib171	chr14	q	1230688	3.85074304461016
lib171	chr15	q	932438	3.63970945900909
lib171	chr16	p	213968	3.33571255159742
lib171	chr16	q	588054	3.5030111938439
lib171	chr17	p	186116	3.24042740850055
lib171	chr17	q	608916	3.2687325460322
lib171	chr18	p	220462	3.77835462626798
lib171	chr18	q	746344	4.11822063639639
lib171	chr19	p	149508	2.97565597552543
lib171	chr19	q	285977	3.26770901775075
lib171	chr2	p	1165490	3.74278117500787
lib171	chr2	q	1903255	3.87106341113908
lib171	chr20	p	305268	3.71544064919586
lib171	chr20	q	406483	3.22917543690355
lib171	chr21	q	425638	3.93478624188174
lib171	chr22	q	296587	3.04139443414492
lib171	chr3	p	1244235	3.82217439308199
lib171	chr3	q	1479773	3.96152529928388
lib171	chr4	p	575907	3.92827822898234
lib171	chr4	q	1971912	4.14917455340097
lib171	chr5	p	578380	4.07668950723781
lib171	chr5	q	1762242	3.90812744432455
lib171	chr6	p	650297	3.54296577355711
lib171	chr6	q	1528213	4.02047389493482
lib171	chr7	p	742720	3.98873619869578
lib171	chr7	q	1212306	4.01964404732183
lib171	chr8	p	436743	3.73635048267826
lib171	chr8	q	1450096	4.15940422232902
lib171	chr9	p	455084	4.18154563536319
lib171	chr9	q	899587	3.58423232971228
lib172	chr1	p	577722	-0.346737252814669
lib172	chr1	q	514665	-0.305052286855954
lib172	chr10	p	167070	-0.34228058488229
lib172	chr10	q	423136	-0.351337274271493
lib172	chr11	p	248110	-0.306558247717521
lib172	chr11	q	364964	-0.34631494940268
lib172	chr12	p	138579	-0.274630227109833
lib172	chr12	q	484846	-0.329659896108177
lib172	chr13	q	487953	-0.264638159486829
lib172	chr14	q	457540	-0.318585900669577
lib172	chr15	q	343203	-0.387962520629896
lib172	chr16	p	79609	-0.445704501874096
lib172	chr16	q	220240	-0.400133360860565
lib172	chr17	p	70381	-0.431270206784313
lib172	chr17	q	229231	-0.42498387283755
lib172	chr18	p	80592	-0.383239219488698
lib172	chr18	q	276796	-0.261620979589667
lib172	chr19	p	54488	-0.545031245350224
lib172	chr19	q	103793	-0.50522274167939
lib172	chr2	p	441211	-0.296779762045532
lib172	chr2	q	719491	-0.270245176956084
lib172	chr20	p	114651	-0.348830366197485
lib172	chr20	q	151606	-0.454122299391408
lib172	chr21	q	157120	-0.32211998203957
lib172	chr22	q	110867	-0.485940367336457
lib172	chr3	p	466216	-0.308603518308161
lib172	chr3	q	553446	-0.265891543641117
lib172	chr4	p	217411	-0.269375896516845
lib172	chr4	q	738828	-0.214309249040162
lib172	chr5	p	216505	-0.255703205326923
lib172	chr5	q	660104	-0.281982978937255
lib172	chr6	p	244387	-0.358320971702652
lib172	chr6	q	574796	-0.24622619367397
lib172	chr7	p	273290	-0.297319859398135
lib172	chr7	q	447653	-0.286865928869607
lib172	chr8	p	162951	-0.334103253596073
lib172	chr8	q	528327	-0.266233788900111
lib172	chr9	p	168504	-0.239712026536336
lib172	chr9	q	335571	-0.369391335878333
lib173	chr1	p	619639	-0.173739425213869
lib173	chr1	q	545770	-0.157754578694661
lib173	chr10	p	177845	-0.18864367184365
lib173	chr10	q	453371	-0.180034250918223
lib173	chr11	p	263750	-0.150435422462043
lib173	chr11	q	392054	-0.167758430456916
